Date,Ticker,Positive,Negative,Neutral,Surprise,Joy,Anger,Fear,Sadness,Disgust,Intent Sentiment
2024-07-12,SBUX,0.2137641529552638,0.1143588342238217,0.6718770042061807,0.2348683706820285,0.3472121678933165,0.1961662572408286,0.0650857481065885,0.1285718523209027,0.0280956037563349,neutral
2024-07-12,SNPS,0.2456300534307956,0.0732416749000549,0.6811282668262721,0.218260075914929,0.5007164177689888,0.0863962440056732,0.1375744465408353,0.0486107316738126,0.0084420840957604,neutral
2024-07-12,TEAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-12,TMUS,0.2962623114387194,0.2171879982575774,0.4865497112274169,0.19688717144016,0.3861628544048179,0.177113529876089,0.0742222084530746,0.1504904237041069,0.0151238121217516,neutral
2024-07-12,TSLA,0.2099050919392278,0.1506730709890169,0.6394218411296606,0.2042633508760228,0.444564606730703,0.1293392840483359,0.0692479811522899,0.1433445437885287,0.0092402334041196,neutral
2024-07-12,TTD,0.929093301296234,0.0085432361811399,0.0623634941875935,0.0440179512033768,0.850316174792011,0.0724231340679684,0.0076161827121677,0.0169510194774121,0.0086755377470645,buy
2024-07-12,TTWO,0.0332150422036648,0.0360151007771492,0.930769860744476,0.243341876527689,0.53171569059185,0.0834775340920518,0.0275908522392239,0.103567701928113,0.0103063446210726,neutral
2024-07-12,TXN,0.0815777269502481,0.0808629846821228,0.8375592827796936,0.2159246607766214,0.5096346181377729,0.0601752451133825,0.0802501879198422,0.1237256011906802,0.0102896868617004,neutral
2024-07-12,VRSK,0.14092418551445,0.182286188006401,0.67678964138031,0.436103456216552,0.293125843107271,0.0732681226305256,0.106463557239571,0.083021168350845,0.0080178524552345,neutral
2024-07-12,VRTX,0.1690279511734844,0.05929432855919,0.7716776937246325,0.3188625425367806,0.4362502493496043,0.0989093965781494,0.0703763775600953,0.0682148968734567,0.0073865371019134,neutral
2024-07-12,WBD,0.1029082739260047,0.133095032768324,0.7639966951683165,0.2031396088396405,0.4207267331075319,0.1007481735072327,0.1258949856490497,0.1296837500631038,0.0198067488334414,neutral
2024-07-12,WDAY,0.1033149939030408,0.1686762084718793,0.7280088104307652,0.275576000493169,0.3485817377387802,0.1326734433129676,0.0675160553309769,0.1542171717449049,0.0214355913792011,neutral
2024-07-12,XEL,0.2779399015009404,0.0743303010240197,0.6477298021316529,0.2851151290753192,0.3563210742716146,0.2035371594603516,0.0861544809008404,0.060098310296946,0.0087738459949279,neutral
2024-07-12,ZS,0.1509340066462755,0.2402325596660375,0.6088334254920482,0.1112078731347754,0.3055305089594735,0.1498896827311607,0.2062133341543493,0.154014784742936,0.0731438162773049,neutral
2024-07-12,AAPL,0.2462485705812772,0.1826139893382788,0.5711374397700033,0.170851953716095,0.4277137656125416,0.1848271991526376,0.1176050310913691,0.0814617761953867,0.0175402742319697,neutral
2024-07-12,ABNB,0.050145779011978,0.2395857878857188,0.710268434551027,0.2761261960926852,0.2413472699281168,0.1639482054704223,0.1548614664053492,0.1501238331138076,0.0135930289896184,neutral
2024-07-12,ADBE,0.1195291924205693,0.1036113144999201,0.7768594744530591,0.2668895398472193,0.4281445044811194,0.148024658914143,0.0687201346957827,0.0677895120518181,0.0204316500099173,neutral
2024-07-12,ADI,0.1062776061395803,0.0322366370302107,0.8614857594172161,0.110033899712992,0.4369870814110644,0.1586838583920163,0.0871544527754559,0.2009716177286626,0.0061690899798086,neutral
2024-07-12,ADP,0.195659517745177,0.1053027921045819,0.6990376800298691,0.1463636617748519,0.4982836131003428,0.2054835969764601,0.029266767785573,0.1098121426141661,0.010790217748606,neutral
2024-07-12,ADSK,0.1299299461146194,0.0475447885692119,0.8225252727667488,0.1846522086177322,0.6568155458027638,0.0645845273266197,0.0299817011265906,0.0604223464616412,0.0035436706646521,neutral
2024-07-12,AMAT,0.0443609959135453,0.2745298699786267,0.681109130382538,0.2397028413792326,0.4189754960299993,0.138940824752734,0.1539600572113069,0.0456018898269954,0.0028188907997314,neutral
2024-07-12,AMD,0.2505269057371401,0.0326967280019412,0.7167763838713819,0.2095932960344909,0.3952169867964824,0.2032219317106672,0.0173364407408095,0.1256040985804808,0.049027246137069,neutral
2024-07-12,ANSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-12,APP,0.1080269740725105,0.1397645961154592,0.7522084523331035,0.2131216775090473,0.3274435706316177,0.1900106137240017,0.0751783841427302,0.1812594845127204,0.0129862694798825,neutral
2024-07-12,ASML,0.178048534784466,0.1075654578162357,0.7143860147334633,0.1838303228623481,0.4564450705519703,0.1865126586719419,0.0597908299210624,0.1039118899996369,0.0095092279930402,neutral
2024-07-12,AXON,0.0555240387717882,0.0259539041047295,0.9185220499833424,0.2268200407760386,0.2995353343166313,0.1119736174545681,0.2747257357860877,0.0427336873641187,0.0442115843025555,neutral
2024-07-12,AZN,0.2331541692838072,0.1115816741560896,0.6552641528348128,0.1869099043937778,0.4662064494993004,0.166310197715865,0.0591556159487701,0.0493782208210511,0.0720396116212351,neutral
2024-07-12,GOOGL,0.149408425266544,0.2300898399824897,0.6205017076184353,0.2265945477115734,0.3897946039800757,0.1425210155437852,0.146198017755294,0.076801010675503,0.0180908043337686,neutral
2024-07-12,TEAM,0.1601111291286845,0.196275119204074,0.6436137451479833,0.0858822328397884,0.471693929107643,0.2357003481724728,0.0519433441182761,0.1310922022638775,0.0236879434979421,neutral
2024-07-13,AAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,ABNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,ADBE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,ADI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,ADP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,ADSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,AEP,0.0343959257006645,0.0507071502506733,0.914896965026855,0.27400100301304,0.431348005119098,0.118388811016329,0.104464905865197,0.0633171558489615,0.0084801191373747,neutral
2024-07-13,AMAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,AMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,AMGN,0.0816714884713291,0.066453918814659,0.8518745899200438,0.2610669054368605,0.4259835387894063,0.1416041938668338,0.0658432048107372,0.0954321139997482,0.0100700430964139,neutral
2024-07-13,AMZN,0.2544200889145336,0.0896915427486722,0.6558883556475242,0.198938233696326,0.4820463361644931,0.1434452071773936,0.0658187848515104,0.1022642218694244,0.0074872162408523,neutral
2024-07-13,ANSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,APP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,ASML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,AVGO,0.2703249230980873,0.1609331286427649,0.5687419545244087,0.2145168737198855,0.4613211793950869,0.0896546919484969,0.1040054045026343,0.1235629515990294,0.0069388988348668,neutral
2024-07-13,AXON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,AZN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,BIIB,0.4110990285873412,0.1582249268889427,0.4306760244071483,0.1667957652350226,0.5575418498380654,0.094008894428411,0.1362637689004052,0.0388603693061481,0.0065293522919478,neutral
2024-07-13,BKNG,0.2769459003050411,0.3015875791066458,0.421466527506709,0.3182048410223895,0.4149818733061556,0.110448036776736,0.053966032476619,0.089392388127376,0.0130068282907237,neutral
2024-07-13,BKR,0.0468936972320079,0.038156483322382,0.9149498641490936,0.2110183617740474,0.47333964752275,0.1867798186728785,0.0653963475759108,0.0580579706489508,0.0054078538054625,neutral
2024-07-13,CCEP,0.0296112820506095,0.0470842085778713,0.9233044981956484,0.3510793934268384,0.3604384601941375,0.133688569021997,0.0612000109344316,0.0863713949728318,0.0072221714497633,neutral
2024-07-13,CDNS,0.226233929395676,0.0081149656325578,0.765651106834412,0.21123619332895,0.700603709863835,0.0351190703297138,0.008583773277546,0.0256446247914675,0.0188126284084877,neutral
2024-07-13,CDW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,CHTR,0.1985456952825188,0.0370159428566694,0.7644383683800697,0.3609988745821252,0.338383260007811,0.1375149567924919,0.0749080183268506,0.0786381424977215,0.0095567477929999,neutral
2024-07-13,CMCSA,0.0318142655305564,0.0779200410470367,0.890265703201294,0.1901867960201793,0.5021033770350665,0.197198991323062,0.0413341870023606,0.051354804950966,0.0178218436683651,neutral
2024-07-13,COST,0.1395216908019323,0.0332955548253197,0.8271827743603631,0.2023032991400244,0.5593227436782512,0.1604348603568261,0.0156507232437071,0.0528059565514833,0.0094824170297077,neutral
2024-07-13,CPRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,CRWD,0.2574357173659585,0.1318923402577638,0.6106719665906647,0.2482194445357113,0.4369916035308344,0.0868329191064654,0.0629910593228101,0.1499143149829047,0.015050658521274,buy
2024-07-13,CSCO,0.1073904320597649,0.1444930518046021,0.7481165070086717,0.3132055686813212,0.370109117754226,0.1369251641195735,0.0417333333688186,0.131056516675131,0.0069702994009297,neutral
2024-07-13,CSGP,0.0358107648789883,0.502923250198364,0.461265981197357,0.140769359272259,0.0146932094613361,0.50089788968349,0.0888049518584711,0.0202896090072457,0.234544980717197,sell
2024-07-13,CSX,0.04857337474823,0.112136699259281,0.839289903640747,0.231008155727516,0.0885988828205933,0.392010290744023,0.0640834987494746,0.211409546643514,0.0128896253148788,neutral
2024-07-13,CTAS,0.0934904650267628,0.1559960150884257,0.7505135205056931,0.1910702854644726,0.3964705479265756,0.202713591680434,0.0484745216759365,0.1388918523313489,0.0223792009212322,neutral
2024-07-13,CTSH,0.198444500565529,0.0232433527708054,0.778312146663666,0.111307317891901,0.543027388229991,0.153545516567372,0.0439156531552155,0.126758635802376,0.0214454883531444,neutral
2024-07-13,DDOG,0.1149715234835943,0.1204433947180708,0.7645850678284964,0.2579316341303854,0.4253247118059262,0.1248402547354716,0.0674988956619033,0.1112193041002337,0.0131851995660794,neutral
2024-07-13,DXCM,0.380731761455536,0.0705937445163727,0.548674523830414,0.385536800994148,0.498811198772875,0.067701040797503,0.0213996602449137,0.0179112542855974,0.0086400449049624,buy
2024-07-13,FAST,0.1645066242665053,0.0459450747817754,0.7895483056704204,0.2479545981707046,0.610212079182862,0.0586947592485175,0.0405400072451028,0.0334149584466207,0.0091835977061921,neutral
2024-07-13,FTNT,0.0354074649512767,0.0436671264469624,0.9209254086017612,0.4178089275790115,0.4113043247462935,0.0683884296498442,0.055707008502439,0.0411067067029271,0.0056846028194838,neutral
2024-07-13,GILD,0.2397192522883414,0.0249419691041112,0.7353387594223022,0.1940607487978859,0.4599113332265854,0.1807908238775263,0.0658076763784186,0.0846973237771563,0.0147320939424274,neutral
2024-07-13,GOOG,0.2067994189759096,0.1957568541013946,0.5974437197049458,0.2595790565606191,0.4704922467198595,0.0629331381054327,0.0332128546597714,0.0996954590996079,0.0740872448547093,neutral
2024-07-13,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,ON,0.0520034159223238,0.0368224522098898,0.9111740986506148,0.3299027048732766,0.4799909230227127,0.0850015039544156,0.054216063549512,0.0358019240143738,0.015086880585709,neutral
2024-07-13,PANW,0.1398255222787459,0.0769968908280133,0.7831775868932404,0.3429793987954911,0.2837860783911073,0.1427038705415028,0.1408652819334121,0.0775576185532166,0.01210775178527,neutral
2024-07-13,PAYX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,PCAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,PDD,0.2040118719027801,0.1057028967717831,0.6902852349660613,0.2358308189178499,0.4832985001496805,0.1016528829942507,0.0537070900500819,0.1109192263306009,0.0145914815575358,neutral
2024-07-13,PEP,0.0964201007348795,0.2374808584960798,0.6660990326975782,0.1785273085289758,0.4945316167852616,0.1954942474509274,0.0165212085474895,0.1040723062843948,0.0108533124029504,neutral
2024-07-13,PLTR,0.1773034743964672,0.0801143250945541,0.7425822019577027,0.2102700079816671,0.4170384918166406,0.1835671782316591,0.030350004737824,0.1405557661670363,0.0182185510651727,neutral
2024-07-13,PYPL,0.1382029361557215,0.0618552276864647,0.7999418266117572,0.2323599313345726,0.4092840718130703,0.1765532875120239,0.0660999142995446,0.0987257973006478,0.0169769977401403,neutral
2024-07-13,QCOM,0.1981013210490345,0.1441880485974252,0.6577106155455115,0.2511486047086556,0.3828737233236873,0.1291973904834824,0.0794818630117085,0.1444934436238867,0.0128049748485792,neutral
2024-07-13,REGN,0.1620945744216443,0.0716403455783923,0.7662650644779206,0.3196057439974838,0.462152844182417,0.0854471277512135,0.0644129220331903,0.0626553215737228,0.0057260404619722,neutral
2024-07-13,ROP,0.0543241035193204,0.0304177808575332,0.915258049964905,0.2661819485783525,0.5517476002349939,0.0778275838960268,0.0554508618182579,0.0424034804476659,0.0063885250247026,neutral
2024-07-13,ROST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,SBUX,0.2512855132032807,0.202856697452565,0.5458578062243761,0.2132690826704237,0.4405634061936672,0.1663350495148221,0.0295898332593151,0.123795057587962,0.0264475707738096,neutral
2024-07-13,SNPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,TEAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-13,TMUS,0.0434069369609157,0.0417910671482483,0.914801985025406,0.3323920938634476,0.3409825915777942,0.1718691695705423,0.0604478184234923,0.0834209469132928,0.0108873796514304,neutral
2024-07-13,TSLA,0.2299254959957166,0.1283124688674103,0.6417620331048964,0.1460573090430509,0.2928711439688131,0.2635976814771113,0.1046548399306175,0.1544483110086713,0.0383707145717356,neutral
2024-07-13,TTD,0.066341442366441,0.026164443232119,0.9074941078821817,0.2082047723138758,0.5372924909618343,0.0882411315822949,0.0229327945516568,0.1280391859025685,0.0152896246877692,neutral
2024-07-13,TTWO,0.1441799895837903,0.4909987058490515,0.3648212952539322,0.1335487670271188,0.5036973617125601,0.0181947066006935,0.0065399595762918,0.3354147352687215,0.0026044698146143,neutral
2024-07-13,TXN,0.0339150726795196,0.1218434888869523,0.8442413806915285,0.1604114414538801,0.2547291005069396,0.12478428447034,0.1648477905222385,0.2856512796356171,0.0095761034109847,neutral
2024-07-13,VRSK,0.088483028113842,0.0639349743723869,0.84758198261261,0.583992306116706,0.3373805218393,0.0240897943241134,0.0405574648175859,0.0126779499689549,0.0013019629333403,neutral
2024-07-13,VRTX,0.0284194623430569,0.0608694305022557,0.9107110897699994,0.240552686401405,0.3938064658901674,0.1339557306822283,0.1379173290249009,0.0827453970312908,0.0110223909700074,neutral
2024-07-13,WBD,0.1246789872114147,0.1930095083745462,0.6823115037488086,0.1783907708639295,0.4724245874996994,0.1349769514256973,0.0361705355120264,0.1637340455269086,0.0143031091717386,neutral
2024-07-13,WDAY,0.032227948307991,0.0217753183096647,0.945996701717377,0.252693060889052,0.143558874089333,0.376897148112798,0.0379822290786033,0.160697416346854,0.0281712714833603,neutral
2024-07-13,XEL,0.0790755115449427,0.0314626853380884,0.8894617983273098,0.2117760448519967,0.4827433356078188,0.1808012395261888,0.019399151517506,0.0877308514718023,0.0175493770246875,neutral
2024-07-13,ZS,0.1033092657104134,0.0557130638509988,0.8409776479005814,0.2253124851012897,0.5449422186509392,0.0832823387153787,0.0536882809355998,0.0809827128263903,0.0117919637704021,neutral
2024-07-13,AAPL,0.096064486540854,0.0803918005743375,0.8235436951120693,0.194407056519259,0.4554920149020178,0.1771767703470534,0.0746496796732899,0.0660505195669956,0.032223958991384,neutral
2024-07-13,ABNB,0.1602565080134404,0.2949848442027966,0.5447586379531357,0.1491154506900067,0.4417703164535764,0.1415423268399289,0.055056717163531,0.2067627340884942,0.0057524547644625,neutral
2024-07-13,ADBE,0.1789616636399713,0.0641229247142161,0.7569154075213841,0.2557954040929092,0.5787395569428849,0.0877559636899071,0.0177690564624755,0.0404773851237267,0.0194626336880963,neutral
2024-07-13,ADI,0.0742716663517057,0.0436366037465631,0.8820917308330535,0.1603224099857329,0.4240085444878437,0.1401743371787243,0.0562567641251563,0.2098611359532972,0.0093768082692454,neutral
2024-07-13,ADP,0.0619008069237073,0.1078921731095761,0.8302070337037245,0.1382697371466636,0.3065552863506142,0.1938104941810743,0.1118338803207094,0.2390931882340728,0.0104374137668657,neutral
2024-07-13,ADSK,0.0343959257006645,0.0507071502506733,0.914896965026855,0.27400100301304,0.431348005119098,0.118388811016329,0.104464905865197,0.0633171558489615,0.0084801191373747,neutral
2024-07-13,AMAT,0.0847526341676711,0.0868465914390981,0.8284007757902148,0.153478392858786,0.488878444121943,0.1155106391128615,0.139339770071086,0.0959057006651835,0.0068870531701392,neutral
2024-07-13,AMD,0.1140004779127511,0.0781954349103299,0.807804072445089,0.1947370075287156,0.3342086233484422,0.2038614489949024,0.0679593903648832,0.1907473556891726,0.0084861740738837,neutral
2024-07-13,ANSS,0.0271909683942795,0.172400385141373,0.800408601760864,0.455495855945906,0.155861085000153,0.134200470575065,0.104146579644221,0.144641801234016,0.0056542076006404,neutral
2024-07-13,APP,0.1106951143592596,0.1973388286174407,0.6919660632099424,0.1753841942470139,0.3513410722330016,0.2489694837380502,0.0318691852850739,0.1766661673270692,0.0157698971697909,neutral
2024-07-13,ASML,0.1936465092003345,0.1045839512147582,0.7017695257583489,0.2581121147333742,0.5405648115948211,0.0732578928551623,0.04059213213587,0.080967326824711,0.0065057218560611,neutral
2024-07-13,AXON,0.1893542992571988,0.1327813756652175,0.6778643280267715,0.177692766886597,0.3824006263689878,0.1951993869631914,0.1518515173151312,0.0691176323324167,0.0237380701336757,neutral
2024-07-13,AZN,0.1188695449382065,0.0202492736279964,0.860881209373474,0.0404402802112931,0.3117615367347055,0.2992600090859105,0.0709616564037866,0.259075505796011,0.0185010117682935,neutral
2024-07-13,GOOGL,0.1659854618832471,0.1186650553718209,0.7153494663536548,0.2465544252693162,0.4654548767919284,0.1098926020797415,0.028302866792428,0.1425920267815338,0.0072032022850519,neutral
2024-07-13,TEAM,0.3681567288003862,0.0458727168152108,0.5859705447219313,0.1491470236711044,0.4507920390049665,0.2465870877633455,0.0772180686162199,0.0711332180911985,0.0051225628531653,neutral
2024-07-14,AAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-14,ABNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-14,ADBE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-14,ADI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-14,ADP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-07-14,ADSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
