Date,Ticker,Allocation,Weight
2024-08-09,VRTX,216250.97361523402,0.2
2024-08-09,CSCO,216250.97361523402,0.2
2024-08-09,TEAM,216250.97361523402,0.2
2024-08-09,WDAY,216250.97361523402,0.2
2024-08-12,CSGP,216501.09632284503,0.2
2024-08-12,TEAM,216501.09632284503,0.2
2024-08-12,CSCO,216501.09632284503,0.2
2024-08-12,TXN,216501.09632284503,0.2
2024-08-12,AMZN,216501.09632284503,0.2
2024-08-13,WBD,214322.92923194158,0.2
2024-08-13,TEAM,214322.92923194158,0.2
2024-08-13,AMZN,214322.92923194158,0.2
2024-08-13,ABNB,214322.92923194158,0.2
2024-08-13,SBUX,214322.92923194158,0.2
2024-08-14,WBD,229722.9393612722,0.2
2024-08-14,TEAM,229722.9393612722,0.2
2024-08-14,ABNB,229722.9393612722,0.2
2024-08-14,TXN,229722.9393612722,0.2
2024-08-14,AMZN,229722.9393612722,0.2
2024-08-15,WBD,228390.91354295204,0.2
2024-08-15,ABNB,228390.91354295204,0.2
2024-08-15,TEAM,228390.91354295204,0.2
2024-08-15,TXN,228390.91354295204,0.2
2024-08-15,CSCO,228390.91354295204,0.2
2024-08-16,WBD,236807.82098813867,0.2
2024-08-16,CSGP,236807.82098813867,0.2
2024-08-16,CSCO,236807.82098813867,0.2
2024-08-16,AEP,236807.82098813867,0.2
2024-08-16,ABNB,236807.82098813867,0.2
2024-08-19,CSCO,237473.86417496065,0.2
2024-08-19,CDW,237473.86417496065,0.2
2024-08-19,BKR,237473.86417496065,0.2
2024-08-19,CSGP,237473.86417496065,0.2
2024-08-19,TXN,237473.86417496065,0.2
2024-08-20,BKR,237813.89413877932,0.2
2024-08-20,FAST,237813.89413877932,0.2
2024-08-20,CSCO,237813.89413877932,0.2
2024-08-20,CSX,237813.89413877932,0.2
2024-08-20,CSGP,237813.89413877932,0.2
2024-08-21,BKR,236704.442550709,0.2
2024-08-21,CSX,236704.442550709,0.2
2024-08-21,ABNB,236704.442550709,0.2
2024-08-21,FAST,236704.442550709,0.2
2024-08-21,PCAR,236704.442550709,0.2
2024-08-22,BKR,238308.75124605035,0.2
2024-08-22,CSX,238308.75124605035,0.2
2024-08-22,ABNB,238308.75124605035,0.2
2024-08-22,XEL,238308.75124605035,0.2
2024-08-22,CPRT,238308.75124605035,0.2
2024-08-23,BKR,236436.63904080016,0.2
2024-08-23,ADSK,236436.63904080016,0.2
2024-08-23,XEL,236436.63904080016,0.2
2024-08-23,CSX,236436.63904080016,0.2
2024-08-23,ABNB,236436.63904080016,0.2
2024-08-26,BKR,239555.2045439567,0.2
2024-08-26,XEL,239555.2045439567,0.2
2024-08-26,ADSK,239555.2045439567,0.2
2024-08-26,AXON,239555.2045439567,0.2
2024-08-26,APP,239555.2045439567,0.2
2024-08-27,BKR,239411.682444426,0.2
2024-08-27,ABNB,239411.682444426,0.2
2024-08-27,ADSK,239411.682444426,0.2
2024-08-27,XEL,239411.682444426,0.2
2024-08-27,APP,239411.682444426,0.2
2024-08-28,XEL,239620.42908872815,0.2
2024-08-28,PEP,239620.42908872815,0.2
2024-08-28,ABNB,239620.42908872815,0.2
2024-08-28,CPRT,239620.42908872815,0.2
2024-08-28,CSX,239620.42908872815,0.2
2024-08-29,XEL,239881.3287523179,0.2
2024-08-29,CSX,239881.3287523179,0.2
2024-08-29,PEP,239881.3287523179,0.2
2024-08-29,ADSK,239881.3287523179,0.2
2024-08-29,APP,239881.3287523179,0.2
2024-08-30,XEL,242707.19345975827,0.2
2024-08-30,AXON,242707.19345975827,0.2
2024-08-30,CMCSA,242707.19345975827,0.2
2024-08-30,CSX,242707.19345975827,0.2
2024-08-30,ABNB,242707.19345975827,0.2
2024-09-03,GILD,243590.54876878826,0.2
2024-09-03,XEL,243590.54876878826,0.2
2024-09-03,PEP,243590.54876878826,0.2
2024-09-03,CPRT,243590.54876878826,0.2
2024-09-03,BKR,243590.54876878826,0.2
2024-09-04,ADSK,244854.45080539054,0.2
2024-09-04,BKR,244854.45080539054,0.2
2024-09-04,ABNB,244854.45080539054,0.2
2024-09-04,XEL,244854.45080539054,0.2
2024-09-04,SNPS,244854.45080539054,0.2
2024-09-05,ADSK,244498.6271183125,0.2
2024-09-05,BKR,244498.6271183125,0.2
2024-09-05,ABNB,244498.6271183125,0.2
2024-09-05,PDD,244498.6271183125,0.2
2024-09-05,AXON,244498.6271183125,0.2
2024-09-06,CSX,243903.65019565306,0.2
2024-09-06,BKR,243903.65019565306,0.2
2024-09-06,ADSK,243903.65019565306,0.2
2024-09-06,PDD,243903.65019565306,0.2
2024-09-06,ABNB,243903.65019565306,0.2
2024-09-09,CSX,241895.03844347663,0.2
2024-09-09,ABNB,241895.03844347663,0.2
2024-09-09,ADSK,241895.03844347663,0.2
2024-09-09,CPRT,241895.03844347663,0.2
2024-09-09,BKR,241895.03844347663,0.2
2024-09-10,CSX,243869.17039235425,0.2
2024-09-10,ADSK,243869.17039235425,0.2
2024-09-10,CPRT,243869.17039235425,0.2
2024-09-10,ABNB,243869.17039235425,0.2
2024-09-10,TEAM,243869.17039235425,0.2
2024-09-11,CPRT,243216.82539248525,0.2
2024-09-11,DDOG,243216.82539248525,0.2
2024-09-11,ABNB,243216.82539248525,0.2
2024-09-11,TEAM,243216.82539248525,0.2
2024-09-11,AXON,243216.82539248525,0.2
2024-09-12,WBD,245351.04485833945,0.2
2024-09-12,DDOG,245351.04485833945,0.2
2024-09-12,CPRT,245351.04485833945,0.2
2024-09-12,TEAM,245351.04485833945,0.2
2024-09-12,AXON,245351.04485833945,0.2
2024-09-13,TEAM,253450.38321393167,0.2
2024-09-13,CPRT,253450.38321393167,0.2
2024-09-13,WBD,253450.38321393167,0.2
2024-09-13,AEP,253450.38321393167,0.2
2024-09-13,XEL,253450.38321393167,0.2
2024-09-16,TEAM,259460.70242194543,0.2
2024-09-16,PYPL,259460.70242194543,0.2
2024-09-16,DDOG,259460.70242194543,0.2
2024-09-16,ABNB,259460.70242194543,0.2
2024-09-16,CPRT,259460.70242194543,0.2
2024-09-17,PYPL,260746.3910158847,0.2
2024-09-17,TEAM,260746.3910158847,0.2
2024-09-17,ABNB,260746.3910158847,0.2
2024-09-17,BKR,260746.3910158847,0.2
2024-09-17,XEL,260746.3910158847,0.2
2024-09-18,TEAM,261229.3395587742,0.2
2024-09-18,CMCSA,261229.3395587742,0.2
2024-09-18,XEL,261229.3395587742,0.2
2024-09-18,AMD,261229.3395587742,0.2
2024-09-18,TXN,261229.3395587742,0.2
2024-09-19,TEAM,261813.57609671506,0.2
2024-09-19,AEP,261813.57609671506,0.2
2024-09-19,AMD,261813.57609671506,0.2
2024-09-19,TXN,261813.57609671506,0.2
2024-09-19,CTAS,261813.57609671506,0.2
2024-09-20,TEAM,267310.639538513,0.2
2024-09-20,CTAS,267310.639538513,0.2
2024-09-20,XEL,267310.639538513,0.2
2024-09-20,ADP,267310.639538513,0.2
2024-09-20,VRTX,267310.639538513,0.2
2024-09-23,TEAM,265455.7895433482,0.2
2024-09-23,CTAS,265455.7895433482,0.2
2024-09-23,XEL,265455.7895433482,0.2
2024-09-23,DDOG,265455.7895433482,0.2
2024-09-23,CHTR,265455.7895433482,0.2
2024-09-24,TEAM,265570.8778036747,0.2
2024-09-24,TTWO,265570.8778036747,0.2
2024-09-24,PEP,265570.8778036747,0.2
2024-09-24,TTD,265570.8778036747,0.2
2024-09-24,CHTR,265570.8778036747,0.2
2024-09-25,TEAM,264981.94788877846,0.2
2024-09-25,XEL,264981.94788877846,0.2
2024-09-25,TTD,264981.94788877846,0.2
2024-09-25,PAYX,264981.94788877846,0.2
2024-09-25,PEP,264981.94788877846,0.2
2024-09-26,TEAM,263893.18347204634,0.2
2024-09-26,DXCM,263893.18347204634,0.2
2024-09-26,PYPL,263893.18347204634,0.2
2024-09-26,XEL,263893.18347204634,0.2
2024-09-26,ABNB,263893.18347204634,0.2
2024-09-27,DXCM,265706.02903551504,0.2
2024-09-27,PEP,265706.02903551504,0.2
2024-09-27,PANW,265706.02903551504,0.2
2024-09-27,TEAM,265706.02903551504,0.2
2024-09-27,XEL,265706.02903551504,0.2
2024-09-30,PEP,264799.72330331587,0.2
2024-09-30,DXCM,264799.72330331587,0.2
2024-09-30,TEAM,264799.72330331587,0.2
2024-09-30,CHTR,264799.72330331587,0.2
2024-09-30,VRTX,264799.72330331587,0.2
2024-10-01,DXCM,263516.5694877563,0.2
2024-10-01,TEAM,263516.5694877563,0.2
2024-10-01,PEP,263516.5694877563,0.2
2024-10-01,CHTR,263516.5694877563,0.2
2024-10-01,ROST,263516.5694877563,0.2
2024-10-02,DXCM,263847.3397860582,0.2
2024-10-02,TEAM,263847.3397860582,0.2
2024-10-02,PEP,263847.3397860582,0.2
2024-10-02,WBD,263847.3397860582,0.2
2024-10-02,SBUX,263847.3397860582,0.2
2024-10-03,DXCM,261832.4829624607,0.2
2024-10-03,PEP,261832.4829624607,0.2
2024-10-03,TEAM,261832.4829624607,0.2
2024-10-03,SBUX,261832.4829624607,0.2
2024-10-03,ADBE,261832.4829624607,0.2
2024-10-04,DXCM,259651.41779350588,0.2
2024-10-04,SBUX,259651.41779350588,0.2
2024-10-04,PEP,259651.41779350588,0.2
2024-10-04,TEAM,259651.41779350588,0.2
2024-10-04,FTNT,259651.41779350588,0.2
2024-10-07,DXCM,265955.1219604663,0.2
2024-10-07,WBD,265955.1219604663,0.2
2024-10-07,XEL,265955.1219604663,0.2
2024-10-07,PEP,265955.1219604663,0.2
2024-10-07,SBUX,265955.1219604663,0.2
2024-10-08,DXCM,264618.9968109899,0.2
2024-10-08,WBD,264618.9968109899,0.2
2024-10-08,XEL,264618.9968109899,0.2
2024-10-08,CSX,264618.9968109899,0.2
2024-10-08,REGN,264618.9968109899,0.2
2024-10-09,WBD,265797.21128764894,0.2
2024-10-09,CSX,265797.21128764894,0.2
2024-10-09,REGN,265797.21128764894,0.2
2024-10-09,XEL,265797.21128764894,0.2
2024-10-09,TXN,265797.21128764894,0.2
2024-10-10,DXCM,267167.14431942423,0.2
2024-10-10,WBD,267167.14431942423,0.2
2024-10-10,XEL,267167.14431942423,0.2
2024-10-10,GOOG,267167.14431942423,0.2
2024-10-10,CSX,267167.14431942423,0.2
2024-10-11,WBD,265695.32860596624,0.2
2024-10-11,TMUS,265695.32860596624,0.2
2024-10-11,DXCM,265695.32860596624,0.2
2024-10-11,TSLA,265695.32860596624,0.2
2024-10-11,XEL,265695.32860596624,0.2
2024-10-14,DXCM,260933.01808641336,0.2
2024-10-14,XEL,260933.01808641336,0.2
2024-10-14,AXON,260933.01808641336,0.2
2024-10-14,WBD,260933.01808641336,0.2
2024-10-14,ADBE,260933.01808641336,0.2
2024-10-15,DXCM,263287.4418869765,0.2
2024-10-15,WBD,263287.4418869765,0.2
2024-10-15,AXON,263287.4418869765,0.2
2024-10-15,XEL,263287.4418869765,0.2
2024-10-15,AMZN,263287.4418869765,0.2
2024-10-16,AXON,261936.02329035016,0.2
2024-10-16,DXCM,261936.02329035016,0.2
2024-10-16,WBD,261936.02329035016,0.2
2024-10-16,XEL,261936.02329035016,0.2
2024-10-16,AMZN,261936.02329035016,0.2
2024-10-17,AXON,267093.4958082328,0.2
2024-10-17,GOOG,267093.4958082328,0.2
2024-10-17,AMZN,267093.4958082328,0.2
2024-10-17,XEL,267093.4958082328,0.2
2024-10-17,WBD,267093.4958082328,0.2
2024-10-18,GOOG,264427.2977088036,0.2
2024-10-18,AMZN,264427.2977088036,0.2
2024-10-18,AXON,264427.2977088036,0.2
2024-10-18,TTD,264427.2977088036,0.2
2024-10-18,XEL,264427.2977088036,0.2
2024-10-21,CDNS,266530.4109162421,0.2
2024-10-21,AMZN,266530.4109162421,0.2
2024-10-21,GOOG,266530.4109162421,0.2
2024-10-21,AVGO,266530.4109162421,0.2
2024-10-21,CSX,266530.4109162421,0.2
2024-10-22,GOOG,264679.8018271989,0.2
2024-10-22,CDNS,264679.8018271989,0.2
2024-10-22,ADSK,264679.8018271989,0.2
2024-10-22,CHTR,264679.8018271989,0.2
2024-10-22,AMAT,264679.8018271989,0.2
2024-10-23,TEAM,266104.7751539962,0.2
2024-10-23,CDNS,266104.7751539962,0.2
2024-10-23,AMAT,266104.7751539962,0.2
2024-10-23,WBD,266104.7751539962,0.2
2024-10-23,GOOG,266104.7751539962,0.2
2024-10-24,CDNS,261728.04530924876,0.2
2024-10-24,GOOG,261728.04530924876,0.2
2024-10-24,TEAM,261728.04530924876,0.2
2024-10-24,CDW,261728.04530924876,0.2
2024-10-24,WBD,261728.04530924876,0.2
2024-10-25,CDNS,263976.4032231066,0.2
2024-10-25,GOOG,263976.4032231066,0.2
2024-10-25,WBD,263976.4032231066,0.2
2024-10-25,AMZN,263976.4032231066,0.2
2024-10-25,AXON,263976.4032231066,0.2
2024-10-28,AMZN,266958.96319648164,0.2
2024-10-28,XEL,266958.96319648164,0.2
2024-10-28,WBD,266958.96319648164,0.2
2024-10-28,TSLA,266958.96319648164,0.2
2024-10-28,CHTR,266958.96319648164,0.2
2024-10-29,WBD,264555.12791297084,0.2
2024-10-29,TEAM,264555.12791297084,0.2
2024-10-29,CDNS,264555.12791297084,0.2
2024-10-29,ADSK,264555.12791297084,0.2
2024-10-29,TSLA,264555.12791297084,0.2
2024-10-30,WBD,271291.9197130203,0.2
2024-10-30,AXON,271291.9197130203,0.2
2024-10-30,CTSH,271291.9197130203,0.2
2024-10-30,TEAM,271291.9197130203,0.2
2024-10-30,DDOG,271291.9197130203,0.2
2024-10-31,CSGP,270476.7473657683,0.2
2024-10-31,WBD,270476.7473657683,0.2
2024-10-31,PCAR,270476.7473657683,0.2
2024-10-31,ADSK,270476.7473657683,0.2
2024-10-31,TEAM,270476.7473657683,0.2
2024-11-01,WBD,270364.8201162617,0.2
2024-11-01,CSGP,270364.8201162617,0.2
2024-11-01,PLTR,270364.8201162617,0.2
2024-11-01,TEAM,270364.8201162617,0.2
2024-11-01,APP,270364.8201162617,0.2
2024-11-04,TEAM,279454.9291019972,0.2
2024-11-04,AXON,279454.9291019972,0.2
2024-11-04,APP,279454.9291019972,0.2
2024-11-04,BIIB,279454.9291019972,0.2
2024-11-04,PYPL,279454.9291019972,0.2
2024-11-05,APP,277567.17652187427,0.2
2024-11-05,ASML,277567.17652187427,0.2
2024-11-05,XEL,277567.17652187427,0.2
2024-11-05,TTD,277567.17652187427,0.2
2024-11-05,PYPL,277567.17652187427,0.2
2024-11-06,DXCM,281792.27389518754,0.2
2024-11-06,DDOG,281792.27389518754,0.2
2024-11-06,AXON,281792.27389518754,0.2
2024-11-06,APP,281792.27389518754,0.2
2024-11-06,PYPL,281792.27389518754,0.2
2024-11-07,XEL,287663.9963526953,0.2
2024-11-07,AAPL,287663.9963526953,0.2
2024-11-07,WBD,287663.9963526953,0.2
2024-11-07,AXON,287663.9963526953,0.2
2024-11-07,DXCM,287663.9963526953,0.2
2024-11-08,WBD,296477.3656889688,0.2
2024-11-08,AXON,296477.3656889688,0.2
2024-11-08,AAPL,296477.3656889688,0.2
2024-11-08,DDOG,296477.3656889688,0.2
2024-11-08,BIIB,296477.3656889688,0.2
2024-11-11,WBD,309149.7059393156,0.2
2024-11-11,APP,309149.7059393156,0.2
2024-11-11,DDOG,309149.7059393156,0.2
2024-11-11,PLTR,309149.7059393156,0.2
2024-11-11,ASML,309149.7059393156,0.2
2024-11-12,DXCM,310118.61919284274,0.2
2024-11-12,DDOG,310118.61919284274,0.2
2024-11-12,ROST,310118.61919284274,0.2
2024-11-12,WBD,310118.61919284274,0.2
2024-11-12,CHTR,310118.61919284274,0.2
2024-11-13,ADSK,311576.0178626534,0.2
2024-11-13,WBD,311576.0178626534,0.2
2024-11-13,CHTR,311576.0178626534,0.2
2024-11-13,DDOG,311576.0178626534,0.2
2024-11-13,COST,311576.0178626534,0.2
2024-11-14,AZN,320282.5845387071,0.2
2024-11-14,ADSK,320282.5845387071,0.2
2024-11-14,ABNB,320282.5845387071,0.2
2024-11-14,CTAS,320282.5845387071,0.2
2024-11-14,WBD,320282.5845387071,0.2
2024-11-15,ADSK,318236.88087001885,0.2
2024-11-15,AZN,318236.88087001885,0.2
2024-11-15,CDW,318236.88087001885,0.2
2024-11-15,CSGP,318236.88087001885,0.2
2024-11-15,WBD,318236.88087001885,0.2
2024-11-18,CSGP,306197.3660354973,0.2
2024-11-18,ADSK,306197.3660354973,0.2
2024-11-18,WBD,306197.3660354973,0.2
2024-11-18,BIIB,306197.3660354973,0.2
2024-11-18,ON,306197.3660354973,0.2
2024-11-19,CDW,310836.7677988801,0.2
2024-11-19,ADI,310836.7677988801,0.2
2024-11-19,ADSK,310836.7677988801,0.2
2024-11-19,CTSH,310836.7677988801,0.2
2024-11-19,ASML,310836.7677988801,0.2
2024-11-20,CDW,309088.9909830225,0.2
2024-11-20,ADI,309088.9909830225,0.2
2024-11-20,DXCM,309088.9909830225,0.2
2024-11-20,ABNB,309088.9909830225,0.2
2024-11-20,ADSK,309088.9909830225,0.2
2024-11-21,CSGP,312321.1377355812,0.2
2024-11-21,AZN,312321.1377355812,0.2
2024-11-21,DXCM,312321.1377355812,0.2
2024-11-21,ADSK,312321.1377355812,0.2
2024-11-21,ROST,312321.1377355812,0.2
2024-11-22,CSGP,316111.41720506485,0.2
2024-11-22,CDW,316111.41720506485,0.2
2024-11-22,AZN,316111.41720506485,0.2
2024-11-22,AVGO,316111.41720506485,0.2
2024-11-22,CHTR,316111.41720506485,0.2
2024-11-25,VRTX,320508.0005115475,0.2
2024-11-25,AZN,320508.0005115475,0.2
2024-11-25,CTSH,320508.0005115475,0.2
2024-11-25,AMAT,320508.0005115475,0.2
2024-11-25,ABNB,320508.0005115475,0.2
2024-11-26,AVGO,324709.4717709735,0.2
2024-11-26,CDW,324709.4717709735,0.2
2024-11-26,CTSH,324709.4717709735,0.2
2024-11-26,GILD,324709.4717709735,0.2
2024-11-26,CHTR,324709.4717709735,0.2
2024-11-27,AVGO,324840.4952850702,0.2
2024-11-27,GILD,324840.4952850702,0.2
2024-11-27,QCOM,324840.4952850702,0.2
2024-11-27,VRTX,324840.4952850702,0.2
2024-11-27,CDW,324840.4952850702,0.2
2024-11-29,AVGO,322380.0485537292,0.2
2024-11-29,QCOM,322380.0485537292,0.2
2024-11-29,CDW,322380.0485537292,0.2
2024-11-29,PDD,322380.0485537292,0.2
2024-11-29,GILD,322380.0485537292,0.2
2024-12-02,PDD,322455.4031063501,0.2
2024-12-02,QCOM,322455.4031063501,0.2
2024-12-02,GOOGL,322455.4031063501,0.2
2024-12-02,GILD,322455.4031063501,0.2
2024-12-02,GOOG,322455.4031063501,0.2
2024-12-03,GILD,328551.051394291,0.2
2024-12-03,TXN,328551.051394291,0.2
2024-12-03,PAYX,328551.051394291,0.2
2024-12-03,AEP,328551.051394291,0.2
2024-12-03,TSLA,328551.051394291,0.2
2024-12-04,GILD,323197.631972207,0.2
2024-12-04,CTSH,323197.631972207,0.2
2024-12-04,ADP,323197.631972207,0.2
2024-12-04,VRSK,323197.631972207,0.2
2024-12-04,AEP,323197.631972207,0.2
2024-12-05,CTSH,322721.06429215294,0.2
2024-12-05,ADP,322721.06429215294,0.2
2024-12-05,CDW,322721.06429215294,0.2
2024-12-05,VRSK,322721.06429215294,0.2
2024-12-05,VRTX,322721.06429215294,0.2
2024-12-06,CTSH,321045.44196438976,0.2
2024-12-06,CSX,321045.44196438976,0.2
2024-12-06,VRSK,321045.44196438976,0.2
2024-12-06,QCOM,321045.44196438976,0.2
2024-12-06,ADP,321045.44196438976,0.2
2024-12-09,DXCM,320630.0388612617,0.2
2024-12-09,CTSH,320630.0388612617,0.2
2024-12-09,GILD,320630.0388612617,0.2
2024-12-09,CHTR,320630.0388612617,0.2
2024-12-09,VRTX,320630.0388612617,0.2
2024-12-10,CTSH,314959.2015446391,0.2
2024-12-10,GILD,314959.2015446391,0.2
2024-12-10,PAYX,314959.2015446391,0.2
2024-12-10,DXCM,314959.2015446391,0.2
2024-12-10,CSCO,314959.2015446391,0.2
2024-12-11,CHTR,316663.4515443172,0.2
2024-12-11,CTSH,316663.4515443172,0.2
2024-12-11,CSCO,316663.4515443172,0.2
2024-12-11,ADP,316663.4515443172,0.2
2024-12-11,FTNT,316663.4515443172,0.2
2024-12-12,AZN,317456.229348826,0.2
2024-12-12,CHTR,317456.229348826,0.2
2024-12-12,XEL,317456.229348826,0.2
2024-12-12,ADP,317456.229348826,0.2
2024-12-12,CSGP,317456.229348826,0.2
2024-12-13,AZN,318558.0162477194,0.2
2024-12-13,GILD,318558.0162477194,0.2
2024-12-13,SNPS,318558.0162477194,0.2
2024-12-13,PAYX,318558.0162477194,0.2
2024-12-13,CMCSA,318558.0162477194,0.2
2024-12-16,SNPS,316321.18425936997,0.2
2024-12-16,AZN,316321.18425936997,0.2
2024-12-16,CHTR,316321.18425936997,0.2
2024-12-16,PAYX,316321.18425936997,0.2
2024-12-16,ADP,316321.18425936997,0.2
2024-12-17,XEL,317430.8835610845,0.2
2024-12-17,ADP,317430.8835610845,0.2
2024-12-17,ABNB,317430.8835610845,0.2
2024-12-17,AZN,317430.8835610845,0.2
2024-12-17,AMGN,317430.8835610845,0.2
2024-12-18,AMGN,317980.13593632844,0.2
2024-12-18,ADI,317980.13593632844,0.2
2024-12-18,CHTR,317980.13593632844,0.2
2024-12-18,XEL,317980.13593632844,0.2
2024-12-18,AZN,317980.13593632844,0.2
2024-12-19,XEL,308047.07772530784,0.2
2024-12-19,AZN,308047.07772530784,0.2
2024-12-19,CSGP,308047.07772530784,0.2
2024-12-19,VRSK,308047.07772530784,0.2
2024-12-19,ADI,308047.07772530784,0.2
2024-12-20,CSGP,307030.1996073047,0.2
2024-12-20,ABNB,307030.1996073047,0.2
2024-12-20,XEL,307030.1996073047,0.2
2024-12-20,CDW,307030.1996073047,0.2
2024-12-20,SBUX,307030.1996073047,0.2
2024-12-23,VRTX,310957.68406863086,0.2
2024-12-23,VRSK,310957.68406863086,0.2
2024-12-23,CSX,310957.68406863086,0.2
2024-12-23,SBUX,310957.68406863086,0.2
2024-12-23,DXCM,310957.68406863086,0.2
2024-12-24,TMUS,311638.19549694884,0.2
2024-12-24,PEP,311638.19549694884,0.2
2024-12-24,SBUX,311638.19549694884,0.2
2024-12-24,XEL,311638.19549694884,0.2
2024-12-24,CTSH,311638.19549694884,0.2
2024-12-26,TMUS,314740.4129651615,0.2
2024-12-26,AEP,314740.4129651615,0.2
2024-12-26,XEL,314740.4129651615,0.2
2024-12-26,CMCSA,314740.4129651615,0.2
2024-12-26,SBUX,314740.4129651615,0.2
2024-12-27,TMUS,315557.40251617564,0.2
2024-12-27,XEL,315557.40251617564,0.2
2024-12-27,TEAM,315557.40251617564,0.2
2024-12-27,AXON,315557.40251617564,0.2
2024-12-27,PANW,315557.40251617564,0.2
2024-12-30,TMUS,311856.3744585373,0.2
2024-12-30,CMCSA,311856.3744585373,0.2
2024-12-30,SBUX,311856.3744585373,0.2
2024-12-30,CSGP,311856.3744585373,0.2
2024-12-30,PANW,311856.3744585373,0.2
2024-12-31,TMUS,307795.8956015341,0.2
2024-12-31,VRTX,307795.8956015341,0.2
2024-12-31,SBUX,307795.8956015341,0.2
2024-12-31,AMGN,307795.8956015341,0.2
