Date,Ticker,Position_Type,Shares,Weight
2024-07-22,CCEP,Long,460.0985640040974,0.06709351792597469
2024-07-22,BKNG,Short,5.30686488174581,0.0410274659179079
2024-07-22,AAPL,Short,2040.7869688681988,0.9038465606041273
2024-07-22,WBD,Short,420.18427573005334,0.0071044831064684755
2024-07-22,DXCM,Short,38.46966896669436,0.008493833587153242
2024-07-22,PDD,Short,148.89926133079587,0.039527656784343154
2024-07-23,CSCO,Long,1058.4245662004814,0.0966930888505324
2024-07-23,APP,Long,265.8687521705117,0.04390916868459072
2024-07-23,CCEP,Long,106.81635676481406,0.01532571931287588
2024-07-23,CSGP,Long,82.55026472010505,0.012174308914101602
2024-07-23,AMZN,Long,2264.6892908687987,0.8318977142378994
2024-07-23,BKNG,Short,7.963970235257084,0.06150623437866407
2024-07-23,SNPS,Short,22.402058069292732,0.02597173812908851
2024-07-23,GOOGL,Short,2164.6389386999117,0.7754388036638697
2024-07-23,QCOM,Short,168.98315389130659,0.06438425743719475
2024-07-23,ADBE,Short,67.56714089706124,0.07269896639118294
2024-07-24,CSGP,Long,404.5091134209425,0.06044036462572858
2024-07-24,ROST,Long,308.5531025719155,0.085799183158448
2024-07-24,APP,Long,1415.7412550826818,0.21799070357375838
2024-07-24,CSCO,Long,5235.749725773303,0.4800408456980096
2024-07-24,FTNT,Long,1404.9350641915448,0.15572890294405542
2024-07-24,BKNG,Short,4.9957784167014,0.037208021947505075
2024-07-24,GOOG,Short,1372.6314781262422,0.46839844222333954
2024-07-24,PAYX,Short,52.48941665402939,0.01265940111565147
2024-07-24,GOOGL,Short,1388.5418005988997,0.4690995037680443
2024-07-24,PCAR,Short,65.27945651790213,0.012634630945459632
2024-07-25,ROST,Long,322.83205850054276,0.08766819311756922
2024-07-25,CSCO,Long,5395.349512696724,0.4904978347784028
2024-07-25,FTNT,Long,1442.7467383639878,0.15912122976828583
2024-07-25,CDNS,Long,258.825740412014,0.12869864477170928
2024-07-25,PYPL,Long,1217.0124384220353,0.13401409756403282
2024-07-25,BKNG,Short,9.257485410161179,0.06520298449989521
2024-07-25,PAYX,Short,92.97898538153099,0.022184214358031116
2024-07-25,ADBE,Short,75.25491669924362,0.07706844073040879
2024-07-25,DXCM,Short,65.03823990214535,0.013498842478743155
2024-07-25,GOOGL,Short,2553.549274238514,0.8220455179329217
2024-07-26,AXON,Long,122.32111689489442,0.0721704761382157
2024-07-26,FTNT,Long,1362.0466213327272,0.14748148365638777
2024-07-26,CDNS,Long,242.64154973358,0.11928431613517547
2024-07-26,APP,Long,1401.7346233979324,0.20644589269281147
2024-07-26,CSCO,Long,4998.29224772406,0.4546178313774096
2024-07-26,BKNG,Short,9.927703786727204,0.06979710187119158
2024-07-26,PCAR,Short,125.72045756871427,0.02370081979765891
2024-07-26,DXCM,Short,118.85454716258826,0.014449953339689818
2024-07-26,WBD,Short,765.6379784926369,0.012086350449148717
2024-07-26,GOOGL,Short,2773.822335160652,0.879965774542311
2024-07-29,AXON,Long,149.67950600814976,0.08724708940657215
2024-07-29,CRWD,Long,420.21315251433015,0.2051543912236978
2024-07-29,TXN,Long,1011.2424090869032,0.3851046017675166
2024-07-29,FTNT,Long,1646.8821707967859,0.17829077593641185
2024-07-29,CDNS,Long,295.0944346552122,0.1442031416658016
2024-07-29,ZS,Short,97.19033702073,0.03321173308142236
2024-07-29,PAYX,Short,264.7579954022104,0.06331340784804794
2024-07-29,PDD,Short,744.9013073940129,0.1792856328504227
2024-07-29,COST,Short,346.30546953209415,0.5327769088765687
2024-07-29,AMGN,Short,305.1652166667424,0.19141231734353828
2024-07-30,TXN,Long,783.4865354890555,0.2961838376303497
2024-07-30,CRWD,Long,359.03958598014316,0.15778418284400342
2024-07-30,AXON,Long,117.0785344574778,0.06710171118162023
2024-07-30,CSCO,Long,4668.303186410058,0.42268855703098407
2024-07-30,DXCM,Long,429.01295931783284,0.05624171131304257
2024-07-30,BKNG,Short,10.021857018174218,0.07013940229295716
2024-07-30,GOOG,Short,2731.5600631583497,0.8829597772987817
2024-07-30,VRSK,Short,33.95777727621129,0.018266083767444114
2024-07-30,FAST,Short,138.2394187325075,0.0184319900864943
2024-07-30,CDW,Short,23.33430252355327,0.01020274655432266
2024-07-31,AXON,Long,29.1192271930222,0.016604122014862277
2024-07-31,APP,Long,324.1215423555761,0.04749660768724637
2024-07-31,AMZN,Long,2532.1057354506447,0.8998648927493988
2024-07-31,BIIB,Long,21.200660611430234,0.008590865387442997
2024-07-31,CDNS,Long,53.945582252845135,0.02744351216104954
2024-07-31,BKNG,Short,54.968811758073485,0.38812950955535236
2024-07-31,FAST,Short,758.5078166322845,0.10199686678993125
2024-07-31,CTSH,Short,686.6881191597158,0.09877362318750581
2024-07-31,VRSK,Short,203.17629256588754,0.101078793123205
2024-07-31,ADP,Short,621.1025155204353,0.31002120734400557
2024-08-01,BIIB,Long,155.07377380877458,0.06122696262175288
2024-08-01,APP,Long,2405.72776461573,0.33850757663805725
2024-08-01,AXON,Long,210.7640745494898,0.11833731668720578
2024-08-01,CRWD,Long,662.2735435596159,0.2782605165299745
2024-08-01,PYPL,Long,1664.1884623720778,0.2036676275230096
2024-08-01,BKNG,Short,42.26120612532829,0.29017400871403776
2024-08-01,ADP,Short,473.36269590876276,0.23177855408220768
2024-08-01,PAYX,Short,416.52308104378847,0.09872680613955254
2024-08-01,VRSK,Short,154.29303929477368,0.07556869002343766
2024-08-01,QCOM,Short,988.4060241283344,0.30375194104076436
2024-08-02,AXON,Long,237.8247979070365,0.1295372446020799
2024-08-02,BIIB,Long,174.92272186723108,0.06702173291912995
2024-08-02,APP,Long,2894.2669517116788,0.37054531894217074
2024-08-02,CDNS,Long,460.3647443992583,0.21410086870983017
2024-08-02,WDAY,Long,546.5902814412583,0.21879483482678921
2024-08-02,ADBE,Short,258.1082137540683,0.25301570607466284
2024-08-02,ADP,Short,348.2731328855866,0.1709830750572865
2024-08-02,BKNG,Short,34.523795065224284,0.21406141093635667
2024-08-02,CSX,Short,1256.6024212250163,0.07978423563540568
2024-08-02,PEP,Short,850.6511143656958,0.2821555722962883
2024-08-05,CDNS,Long,347.5289948119311,0.16234068958249137
2024-08-05,BIIB,Long,135.35802930141705,0.050818823878062865
2024-08-05,AMD,Long,1528.5154129446291,0.389982374838064
2024-08-05,CRWD,Long,549.6191891692079,0.23095825068303436
2024-08-05,WDAY,Long,421.972529132478,0.16589986101834736
2024-08-05,ADBE,Short,351.4024540098459,0.3387008898187108
2024-08-05,ADP,Short,468.5390996848115,0.22888744957498
2024-08-05,BKNG,Short,44.75373050195926,0.28655450479662214
2024-08-05,CTSH,Short,537.2171881670073,0.0729241811886178
2024-08-05,XEL,Short,664.58417347989,0.07293297462106924
2024-08-06,AXON,Long,156.5729006348612,0.08675039718590637
2024-08-06,CDNS,Long,293.8483534140409,0.143382202203544
2024-08-06,AMD,Long,1408.755868659535,0.34443941237810444
2024-08-06,APP,Long,1914.8563480150626,0.2481522105272226
2024-08-06,FTNT,Long,1691.2371407517887,0.1772757777052226
2024-08-06,BKNG,Short,54.66864790238586,0.35085393188827846
2024-08-06,ADP,Short,575.0704807271946,0.2802470744623535
2024-08-06,REGN,Short,80.82472039898813,0.16184960749727564
2024-08-06,BKR,Short,1452.34202282149,0.09331572290117456
2024-08-06,CHTR,Short,169.72885024512925,0.11373366325091787
2024-08-07,AMD,Long,243.76177667379116,0.05881432025239651
2024-08-07,CSCO,Long,1102.8573664452886,0.09331009029559306
2024-08-07,FTNT,Long,230.84258604287953,0.0302705032823079
2024-08-07,AMZN,Long,2630.1986543938615,0.8027921308029292
2024-08-07,AXON,Long,22.619216956454746,0.01481295536677333
2024-08-07,PDD,Short,1093.7480423327577,0.273085486887105
2024-08-07,BKNG,Short,45.72767496564058,0.2834472472543294
2024-08-07,BKR,Short,1174.1585979816846,0.07538773939209593
2024-08-07,ADBE,Short,347.85579120612044,0.3350281822644624
2024-08-07,ON,Short,265.48884718910006,0.03305134420200726
2024-08-08,AMD,Long,221.76958035699676,0.05613028288667459
2024-08-08,TEAM,Long,101.91387123848904,0.026261958399936534
2024-08-08,CSCO,Long,1046.5433646796032,0.08905181156555787
2024-08-08,TXN,Long,173.8665783283689,0.06239986121859526
2024-08-08,AMZN,Long,2488.8405039993036,0.7661560859292358
2024-08-08,PDD,Short,433.348945872394,0.11104920058975759
2024-08-08,QCOM,Short,393.9686324483919,0.1206561913862863
2024-08-08,AVGO,Short,2304.945400404795,0.623699045451767
2024-08-08,CTSH,Short,214.2759710928534,0.029332790552476288
2024-08-08,BKNG,Short,18.286593125435523,0.11526277201971274
2024-08-09,TXN,Long,177.33437825887867,0.06447947017647221
2024-08-09,CSCO,Long,1069.8012463382236,0.09201965382402297
2024-08-09,TEAM,Long,101.43104430759483,0.02713719438401312
2024-08-09,AMZN,Long,2506.9296504042636,0.7916898776447142
2024-08-09,WDAY,Long,61.538961865808425,0.024673803970777473
2024-08-09,AVGO,Short,2460.7493929346,0.69015064161494
2024-08-09,QCOM,Short,429.0943669417621,0.13351142431161558
2024-08-09,BKR,Short,511.3262182731873,0.033922383028998644
2024-08-09,BKNG,Short,19.5822238669331,0.12754336669876
2024-08-09,ON,Short,110.26373054371014,0.014872184345685721
2024-08-12,AMZN,Long,2506.59281979621,0.7943210007474539
2024-08-12,TXN,Long,177.30022820189086,0.06469376295502642
2024-08-12,ADSK,Long,47.08924598570835,0.021432379064961815
2024-08-12,TEAM,Long,101.96681158193437,0.027227382854402224
2024-08-12,CSCO,Long,1083.2933404121788,0.09232547437815558
2024-08-12,BKNG,Short,34.43248869283484,0.2249777197875425
2024-08-12,ADBE,Short,263.6301939623811,0.26591853419127776
2024-08-12,REGN,Short,48.72682888202132,0.10378266376345065
2024-08-12,CMCSA,Short,2576.037046302909,0.18856769783764699
2024-08-12,PDD,Short,800.8040483793445,0.21675338442008213
2024-08-13,WBD,Long,863.3732523273474,0.011606672486771
2024-08-13,AMZN,Long,2768.056320487645,0.8972541029282483
2024-08-13,TEAM,Long,112.79188510542751,0.030755678063556398
2024-08-13,ADSK,Long,51.97699155773275,0.024209721300903323
2024-08-13,ABNB,Long,162.5082736133167,0.03617382522052107
2024-08-13,REGN,Short,44.94355529700546,0.09912978289555849
2024-08-13,BKNG,Short,31.63142640602123,0.21489130949374438
2024-08-13,PDD,Short,754.9496134212267,0.20703569517558762
2024-08-13,ADBE,Short,249.22476630807833,0.25399662724372973
2024-08-13,QCOM,Short,697.0792090430231,0.2249465851913798
2024-08-14,WBD,Long,833.1648313873308,0.011065909533128486
2024-08-14,TEAM,Long,107.07937978862185,0.02932274960538863
2024-08-14,ABNB,Long,155.47883737784974,0.034488461513300706
2024-08-14,AMZN,Long,2635.381941040593,0.8554504094562075
2024-08-14,TXN,Long,186.64794316472697,0.06967246989197468
2024-08-14,BKNG,Short,28.516638517398935,0.1944138703959929
2024-08-14,QCOM,Short,638.020289596648,0.20351095799288793
2024-08-14,ADBE,Short,223.08202751835466,0.2297927612164292
2024-08-14,AZN,Short,1768.0187217750374,0.28259891035160867
2024-08-14,REGN,Short,40.624198512057355,0.0896835000430813
2024-08-15,WBD,Long,799.7789046745831,0.011065909533128486
2024-08-15,ABNB,Long,151.80511912316203,0.034488461513300706
2024-08-15,TEAM,Long,104.49879186272977,0.02932274960538863
2024-08-15,AMZN,Long,2520.5639590340606,0.8554504094562075
2024-08-15,TXN,Long,180.54345905102124,0.06967246989197468
2024-08-15,BKNG,Short,36.57006733335093,0.25402084429890326
2024-08-15,QCOM,Short,802.6986015196701,0.26590708403744395
2024-08-15,ADBE,Short,283.5075838867562,0.30024684503774346
2024-08-15,REGN,Short,52.1694471424397,0.11718031411144518
2024-08-15,CCEP,Short,426.9323737356301,0.06264491251446416
2024-08-16,WBD,Long,4373.542526765949,0.06143833423902309
2024-08-16,CSGP,Long,495.1847334752996,0.06950587929522307
2024-08-16,CSCO,Long,5887.496675301739,0.5520426834695067
2024-08-16,AEP,Long,683.066851686094,0.1255319039587554
2024-08-16,ABNB,Long,868.402794407717,0.1914811990374917
2024-08-16,ADBE,Short,124.92028965228741,0.13107115244358766
2024-08-16,BKNG,Short,16.163609363945117,0.11089143935139424
2024-08-16,AVGO,Short,1909.94663391858,0.6000453022282733
2024-08-16,REGN,Short,22.880601698871043,0.05115443864983151
2024-08-16,PDD,Short,377.4903197704188,0.10683766732691326
2024-08-19,CSGP,Long,88.31720726732773,0.012521773097005215
2024-08-19,CDW,Long,22.41092271177751,0.009297816389627041
2024-08-19,AMZN,Long,2536.613602766412,0.8556407177690684
2024-08-19,CSCO,Long,1051.3323171182121,0.09945278431636378
2024-08-19,ADSK,Long,48.57592588551287,0.02308690842793566
2024-08-19,BKNG,Short,43.356220470412644,0.30378735229710585
2024-08-19,REGN,Short,61.86196283094473,0.14013770194138678
2024-08-19,SNPS,Short,121.4130898239816,0.12827781834627341
2024-08-19,ADBE,Short,336.89700777815057,0.35906972257067377
2024-08-19,TTWO,Short,241.27524276823397,0.06872740484456018
2024-08-20,CSGP,Long,87.11902629913192,0.012428566889773066
2024-08-20,ADSK,Long,48.05968603895318,0.02291506030749667
2024-08-20,CSCO,Long,1030.737891414319,0.09871250442524979
2024-08-20,FAST,Long,130.73471009482827,0.016672138884978403
2024-08-20,AMZN,Long,2490.637862207993,0.8492717294925021
2024-08-20,SNPS,Short,83.52809260423925,0.08869220585563348
2024-08-20,BKNG,Short,29.760089235010955,0.21004075945181128
2024-08-20,REGN,Short,42.63385073058015,0.09689221463971022
2024-08-20,ADBE,Short,231.63753228128658,0.24826338771054235
2024-08-20,ASML,Short,201.70480190748418,0.3561114323423027
2024-08-21,CSX,Long,398.0928906180483,0.025559636660883664
2024-08-21,CSGP,Long,93.53399797675256,0.01343432569538352
2024-08-21,ADSK,Long,51.71658568748403,0.0247694192122489
2024-08-21,AMZN,Long,2682.38806572024,0.9179974746140862
2024-08-21,BKR,Long,278.63339162033566,0.018239143817397708
2024-08-21,BKNG,Short,19.65627449724936,0.1396119380899197
2024-08-21,SNPS,Short,54.943963051891345,0.05895279937709411
2024-08-21,ASML,Short,132.01713807943352,0.23670361588410005
2024-08-21,ADBE,Short,153.49504213524077,0.16501812698401513
2024-08-21,COST,Short,238.6623402929933,0.399713519664871
2024-08-22,CSX,Long,394.6504259108256,0.02497092726670779
2024-08-22,BKR,Long,270.31219113582785,0.017819045697479614
2024-08-22,ABNB,Long,164.48063686836542,0.036157672202238804
2024-08-22,ADSK,Long,50.85344955218647,0.024198910719816082
2024-08-22,AMZN,Long,2674.215333097679,0.8968534441137577
2024-08-22,SNPS,Short,80.1420319368915,0.08363348851094608
2024-08-22,BKNG,Short,27.604844180208964,0.19806071202058934
2024-08-22,ADBE,Short,220.55532311122343,0.23410324485079184
2024-08-22,PANW,Short,446.0230648900753,0.14840256973630894
2024-08-22,ASML,Short,194.28612355580205,0.3357999848813638
2024-08-23,AMZN,Long,2659.661086635386,0.8968534441137577
2024-08-23,ADSK,Long,49.77247820375998,0.024198910719816082
2024-08-23,ABNB,Long,162.4605636042564,0.036157672202238804
2024-08-23,BKR,Long,265.6264256370817,0.017819045697479614
2024-08-23,CSX,Long,389.14358880220664,0.02497092726670779
2024-08-23,BKNG,Short,27.146259334214108,0.19806071202058934
2024-08-23,SNPS,Short,81.40545600070227,0.08363348851094608
2024-08-23,PANW,Short,444.27302057664537,0.14840256973630894
2024-08-23,ASML,Short,194.3234029670002,0.3357999848813638
2024-08-23,ADBE,Short,220.1486458449877,0.23410324485079184
2024-08-26,BKR,Long,1556.104406963979,0.10482539160287115
2024-08-26,ADSK,Long,292.23027208248584,0.14235668596587253
2024-08-26,CTAS,Long,501.23947449404983,0.18909339418529325
2024-08-26,ABNB,Long,966.8409139072111,0.21270735887859782
2024-08-26,GILD,Long,2398.869932833945,0.35101716936736527
2024-08-26,BKNG,Short,49.35287027741266,0.3563784133473155
2024-08-26,PANW,Short,809.1857667356994,0.26702656877145947
2024-08-26,SNPS,Short,150.49610321820992,0.15048501862970948
2024-08-26,REGN,Short,72.09197244653696,0.16439806163874396
2024-08-26,WBD,Short,3943.780784672482,0.061711937612771536
2024-08-27,ABNB,Long,988.6921041697716,0.21874800078349213
2024-08-27,CSGP,Long,542.9097741008542,0.07940347258610907
2024-08-27,ADSK,Long,300.57987050856497,0.14639945048150046
2024-08-27,CTAS,Long,513.2952104310773,0.19446342692358848
2024-08-27,GILD,Long,2473.6364186156256,0.36098564922530985
2024-08-27,BKNG,Short,35.6343385708324,0.262135619828733
2024-08-27,PANW,Short,591.8777719015709,0.19641250001141125
2024-08-27,ADBE,Short,287.91288347303987,0.3098383246572425
2024-08-27,SNPS,Short,111.93273516181206,0.11068987951016272
2024-08-27,REGN,Short,53.09214197765269,0.12092367599245056
2024-08-28,XEL,Long,688.7255126760538,0.07956560930532999
2024-08-28,PEP,Long,1244.445221255834,0.41205857292700626
2024-08-28,CSGP,Long,420.32309587253064,0.061241893265908315
2024-08-28,GILD,Long,1861.5038571783246,0.27841911544116205
2024-08-28,ABNB,Long,753.999096565639,0.1687148090605934
2024-08-28,BKNG,Short,35.69233858926553,0.2648971124375488
2024-08-28,PANW,Short,594.98084319403,0.19848162616608994
2024-08-28,ADI,Short,427.7146813489201,0.1849859651718307
2024-08-28,ADBE,Short,293.39052335842155,0.3131023459452607
2024-08-28,CDW,Short,90.15343300543853,0.03853295027926984
2024-08-29,XEL,Long,721.1592042612392,0.0839475287929554
2024-08-29,CSGP,Long,441.91759022022285,0.06461467012143579
2024-08-29,CSX,Long,1910.200602946777,0.12293341167352183
2024-08-29,PEP,Long,1332.314381252217,0.43475188862604164
2024-08-29,GILD,Long,1949.8829936151985,0.2937525007860453
2024-08-29,BKNG,Short,33.45242620056713,0.24680092746764268
2024-08-29,PANW,Short,544.5064602913428,0.18492254963566493
2024-08-29,SNPS,Short,106.30217925786413,0.10421462349236744
2024-08-29,ADI,Short,393.66253453472103,0.17234883141154758
2024-08-29,ADBE,Short,270.0746930843664,0.29171306799277735
2024-08-30,CSGP,Long,603.5477975809207,0.08900661178437196
2024-08-30,XEL,Long,989.9282293140826,0.11563759578884215
2024-08-30,CMCSA,Long,5044.440684638642,0.38081158780770535
2024-08-30,CSX,Long,2590.096072053658,0.1693405913485208
2024-08-30,ABNB,Long,1095.6220177195337,0.2452036132705597
2024-08-30,BKNG,Short,30.410813620167055,0.22680381156955973
2024-08-30,ADBE,Short,244.62812468332314,0.2680769330337557
2024-08-30,PANW,Short,491.15756431560743,0.16993914703999108
2024-08-30,ROP,Short,83.10866441999126,0.0879039570910786
2024-08-30,TXN,Short,604.7110784279278,0.24727615126561492
2024-09-03,GILD,Long,1924.7010803032126,0.2937525007860453
2024-09-03,XEL,Long,701.1791052447379,0.0839475287929554
2024-09-03,CSGP,Long,444.38332292954414,0.06461467012143579
2024-09-03,PEP,Long,1278.7489805487883,0.43475188862604164
2024-09-03,CSX,Long,1856.457215449629,0.12293341167352183
2024-09-03,BKNG,Short,33.80112529643674,0.2468577560266267
2024-09-03,QCOM,Short,826.6482502377743,0.25840881782058733
2024-09-03,PANW,Short,544.0588647620925,0.184965130034885
2024-09-03,TTWO,Short,187.06862644551478,0.05584792391511051
2024-09-03,AMGN,Short,401.1926346065823,0.25392037220279046
2024-09-04,ADSK,Long,336.3843717333793,0.16110907149095857
2024-09-04,XEL,Long,959.9620727930289,0.1135263902049365
2024-09-04,ABNB,Long,1115.9219849712233,0.24072690970370297
2024-09-04,CSGP,Long,604.5081038748957,0.08738161037784999
2024-09-04,GILD,Long,2681.1968524068657,0.39725601822255197
2024-09-04,BKNG,Short,38.59279295174934,0.27453652894969777
2024-09-04,PANW,Short,634.758108548158,0.2057042306219035
2024-09-04,QCOM,Short,928.3428279145372,0.28738274638940975
2024-09-04,TEAM,Short,414.5303620191008,0.12597243013141904
2024-09-04,ROP,Short,101.74817319392496,0.10640406390756996
2024-09-05,ABNB,Long,821.2369799694582,0.1786514882079934
2024-09-05,ADSK,Long,253.58086623333764,0.1195644285098593
2024-09-05,PDD,Long,1837.472997890503,0.3189249648425468
2024-09-05,GILD,Long,1998.5275153208186,0.29481697306875265
2024-09-05,BKR,Long,1378.247982696333,0.0880421453708479
2024-09-05,BKNG,Short,36.7440999449403,0.2602416888980792
2024-09-05,ROP,Short,97.05790020021682,0.1008637116629344
2024-09-05,TTWO,Short,200.1658636767461,0.05887584119314491
2024-09-05,ADBE,Short,289.2075574039399,0.30759974148814206
2024-09-05,QCOM,Short,888.6018759355385,0.2724190167576995
2024-09-06,CSX,Long,2095.292862909265,0.13059734090870667
2024-09-06,PDD,Long,1937.1664552480315,0.3375841174652578
2024-09-06,ADSK,Long,270.63240262841316,0.1265597131872884
2024-09-06,GILD,Long,2122.4011505458197,0.31206565380144907
2024-09-06,BKR,Long,1470.0729212108777,0.09319317463729809
2024-09-06,BKNG,Short,39.40406831347163,0.2746252531855793
2024-09-06,ROP,Short,104.03388494434112,0.10643845138708319
2024-09-06,TTWO,Short,212.39673068820537,0.06212991032545025
2024-09-06,QCOM,Short,972.9456529129928,0.28747562224340445
2024-09-06,AMD,Short,1073.284513073071,0.26933076285848284
2024-09-09,CSX,Long,3497.782569857546,0.2181548982730525
2024-09-09,ABNB,Long,1469.4584287114078,0.3158862791445609
2024-09-09,ADSK,Long,447.58611444547194,0.21141028725186642
2024-09-09,CSGP,Long,780.4147101084845,0.11466375654426549
2024-09-09,DDOG,Long,703.0480795852174,0.13988477878625466
2024-09-09,BKNG,Short,30.96247064224604,0.21752997108846325
2024-09-09,AMD,Short,835.8800881024356,0.21333621864063873
2024-09-09,ADBE,Short,244.21651924288324,0.25711546507423616
2024-09-09,ROP,Short,82.46622553212383,0.08430962915594249
2024-09-09,QCOM,Short,766.6636775795401,0.2277087160407194
2024-09-10,CSX,Long,2412.2709234422923,0.14959159770155456
2024-09-10,ADSK,Long,304.0877623249583,0.14496673185383974
2024-09-10,PDD,Long,2245.3555601099,0.38668281558350215
2024-09-10,ABNB,Long,1016.7530653105899,0.2166072527516158
2024-09-10,XEL,Long,864.6604417611035,0.1021516021094877
2024-09-10,BKNG,Short,20.196056420201174,0.14332378844399457
2024-09-10,QCOM,Short,501.4363785547802,0.1500302495392763
2024-09-10,PEP,Short,574.1239163038656,0.18891590677270959
2024-09-10,COST,Short,247.94735783703305,0.4103406679574545
2024-09-10,PANW,Short,333.9103536472347,0.10738938728656504
2024-09-11,DDOG,Long,318.81121367260266,0.0647310635794415
2024-09-11,ABNB,Long,679.9533362874776,0.1461749805561333
2024-09-11,ASML,Long,309.5702088423894,0.45920951943062027
2024-09-11,XEL,Long,582.3694829745175,0.0689358655467313
2024-09-11,PDD,Long,1477.2957465005125,0.2609485708870737
2024-09-11,BKNG,Short,30.80108251010506,0.21855638798068697
2024-09-11,REGN,Short,47.64377894527267,0.10082049079603958
2024-09-11,PEP,Short,884.0128194902383,0.2880804272939915
2024-09-11,QCOM,Short,740.9136888495971,0.22878316142165367
2024-09-11,PANW,Short,516.9123740782401,0.16375953250762823
2024-09-12,WBD,Long,4869.535408186771,0.06796360994234675
2024-09-12,DDOG,Long,469.58399905025857,0.09380000097362066
2024-09-12,XEL,Long,858.1086884894149,0.09989306366741717
2024-09-12,CPRT,Long,1416.3916885667713,0.12766899520312552
2024-09-12,CSCO,Long,6755.854423427758,0.6106743302134899
2024-09-12,ADI,Short,280.053693673278,0.11304048176732169
2024-09-12,COST,Short,277.97339376425225,0.4634455601440379
2024-09-12,ADBE,Short,179.02610450419593,0.19132932595861876
2024-09-12,ROP,Short,62.4560484475105,0.06273797849370967
2024-09-12,QCOM,Short,563.6915944234344,0.16944665363631198
2024-09-13,WBD,Long,3372.1317372987464,0.05207069923141381
2024-09-13,ASML,Long,343.3642261929494,0.5098212733841823
2024-09-13,XEL,Long,659.1408474010591,0.07653362848063783
2024-09-13,PDD,Long,1676.8835999724176,0.2897090044265304
2024-09-13,DDOG,Long,361.640791160833,0.07186539447723564
2024-09-13,PEP,Short,733.9924848216506,0.23677099180693698
2024-09-13,ADI,Short,305.96106270540025,0.1254410848005214
2024-09-13,TTWO,Short,146.82491042758505,0.04063857789868639
2024-09-13,REGN,Short,39.502195939560345,0.08286355246161611
2024-09-13,COST,Short,308.6937631755763,0.5142857930322391
